823974	725025	241675	411987
749723	781756	260585.3333	374861.5
875160	698897	232965.6667	437580
828194	742074	247358	414097
800913	749332	249777.3333	400456.5
831165	783383	261127.6667	415582.5
793019	764859	254953	396509.5
810467	706465	235488.3333	405233.5
803540	754792	251597.3333	401770
844662	654835	218278.3333	422331
803962	731228	243742.6667	401981
823065	733789	244596.3333	411532.5
822156	732296	244098.6667	411078
811389	723618	241206	405694.5
779936	774397	258132.3333	389968
854769	713941	237980.3333	427384.5
803457	735855	245285	401728.5
790712	745884	248628	395356
815652	733433	244477.6667	407826
841289	701474	233824.6667	420644.5
832054	751330	250443.3333	416027
786032	701427	233809	393016
824835	704997	234999	412417.5
832886	781206	260402	416443
818063	797960	265986.6667	409031.5
857620	709386	236462	428810
828589	652430	217476.6667	414294.5
836727	737798	245932.6667	418363.5
776000	780347	260115.6667	388000
824098	714042	238014	412049
830583	710990	236996.6667	415291.5
862189	735684	245228	431094.5
815131	704478	234826	407565.5
828478	655405	218468.3333	414239
784838	771499	257166.3333	392419
880362	706363	235454.3333	440181
767482	727417	242472.3333	383741
825070	734215	244738.3333	412535
813781	738344	246114.6667	406890.5
840863	737972	245990.6667	420431.5
840943	739611	246537	420471.5
828276	762021	254007	414138
822883	728314	242771.3333	411441.5
854886	769396	256465.3333	427443
829623	732301	244100.3333	414811.5
835428	731189	243729.6667	417714
818338	800932	266977.3333	409169
823417	701523	233841	411708.5
812152	689907	229969	406076
829969	699565	233188.3333	414984.5
861563	661642	220547.3333	430781.5
816955	747629	249209.6667	408477.5
774526	757135	252378.3333	387263
803577	712231	237410.3333	401788.5
798056	714380	238126.6667	399028
881789	727577	242525.6667	440894.5
858867	700187	233395.6667	429433.5
834996	728517	242839	417498
839121	736259	245419.6667	419560.5
841045	738224	246074.6667	420522.5
840100	728839	242946.3333	420050
874544	686096	228698.6667	437272
862334	747768	249256	431167
820253	714625	238208.3333	410126.5
817862	732248	244082.6667	408931
844729	682981	227660.3333	422364.5
846484	719360	239786.6667	423242
793669	724513	241504.3333	396834.5
821906	732848	244282.6667	410953
826465	646980	215660	413232.5
820350	748217	249405.6667	410175
814540	707227	235742.3333	407270
838223	766380	255460	419111.5
869471	745767	248589	434735.5
816054	733183	244394.3333	408027
801177	737548	245849.3333	400588.5
848783	748980	249660	424391.5
814105	723255	241085	407052.5
838036	749612	249870.6667	419018
840270	725456	241818.6667	420135
789601	714058	238019.3333	394800.5
827169	708345	236115	413584.5
789448	738035	246011.6667	394724
835030	668528	222842.6667	417515
848151	741869	247289.6667	424075.5
816091	747764	249254.6667	408045.5
801511	761094	253698	400755.5
822670	689090	229696.6667	411335
873672	734440	244813.3333	436836
808153	737136	245712	404076.5
755829	751858	250619.3333	377914.5
814697	729209	243069.6667	407348.5
832758	707452	235817.3333	416379
848264	762550	254183.3333	424132
799903	784535	261511.6667	399951.5
802674	727804	242601.3333	401337
828147	808738	269579.3333	414073.5
820707	705318	235106	410353.5
824594	741664	247221.3333	412297
804474	747122	249040.6667	402237
823108	733302	244434	411554
839514	728923	242974.3333	419757
827711	732798	244266	413855.5
851644	721350	240450	425822
816390	711340	237113.3333	408195
798007	723995	241331.6667	399003.5
790612	738038	246012.6667	395306
821909	728448	242816	410954.5
865754	723314	241104.6667	432877
735295	814058	271352.6667	367647.5
877711	703850	234616.6667	438855.5
792990	685472	228490.6667	396495
809917	762429	254143	404958.5
789388	712210	237403.3333	394694
879221	655497	218499	439610.5
876935	684572	228190.6667	438467.5
819439	735945	245315	409719.5
807929	730950	243650	403964.5
850451	764015	254671.6667	425225.5
811748	766105	255368.3333	405874
824765	761114	253704.6667	412382.5
848586	789052	263017.3333	424293
812231	739235	246411.6667	406115.5
873532	712802	237600.6667	436766
842590	716861	238953.6667	421295
832798	734777	244925.6667	416399
817640	730018	243339.3333	408820
824322	744720	248240	412161
777697	798253	266084.3333	388848.5
868493	677155	225718.3333	434246.5
805658	698630	232876.6667	402829
840349	790707	263569	420174.5
796953	726378	242126	398476.5
832589	782799	260933	416294.5
817441	709397	236465.6667	408720.5
856029	730586	243528.6667	428014.5
805089	762512	254170.6667	402544.5
854628	773470	257823.3333	427314
846090	651306	217102	423045
796943	674692	224897.3333	398471.5
827192	785316	261772	413596
818209	719382	239794	409104.5
795200	786424	262141.3333	397600
817777	724927	241642.3333	408888.5
846512	683647	227882.3333	423256
825080	746712	248904	412540
824674	806300	268766.6667	412337
822616	735941	245313.6667	411308
805391	732659	244219.6667	402695.5
823250	732088	244029.3333	411625
850376	739749	246583	425188
821337	733356	244452	410668.5
796786	724615	241538.3333	398393
862425	741010	247003.3333	431212.5
825690	703854	234618	412845
800872	672603	224201	400436
825395	715780	238593.3333	412697.5
843911	730036	243345.3333	421955.5
820238	732928	244309.3333	410119
848570	703697	234565.6667	424285
825515	738284	246094.6667	412757.5
820367	732364	244121.3333	410183.5
822025	749214	249738	411012.5
837718	761480	253826.6667	418859
871723	685520	228506.6667	435861.5
850904	720163	240054.3333	425452
816775	739989	246663	408387.5
822103	732911	244303.6667	411051.5
815455	755486	251828.6667	407727.5
835648	756631	252210.3333	417824
868626	737331	245777	434313
825997	730652	243550.6667	412998.5
817252	730254	243418	408626
877906	722361	240787	438953
808440	729985	243328.3333	404220
791470	751113	250371	395735
841654	764836	254945.3333	420827
825429	732758	244252.6667	412714.5
751215	828365	276121.6667	375607.5
804706	788001	262667	402353
820194	734233	244744.3333	410097
869991	705259	235086.3333	434995.5
809779	663654	221218	404889.5
822078	711840	237280	411039
866139	717138	239046	433069.5
829379	718721	239573.6667	414689.5
837582	763266	254422	418791
783999	732487	244162.3333	391999.5
800231	732106	244035.3333	400115.5
862569	719773	239924.3333	431284.5
838764	652792	217597.3333	419382
849343	713993	237997.6667	424671.5
828297	715480	238493.3333	414148.5
821259	750089	250029.6667	410629.5
874643	729921	243307	437321.5
819058	729125	243041.6667	409529
817018	729596	243198.6667	408509
797804	715342	238447.3333	398902
838515	768484	256161.3333	419257.5
829398	724900	241633.3333	414699
754841	796342	265447.3333	377420.5
878690	739021	246340.3333	439345
821908	732077	244025.6667	410954
786495	759000	253000	393247.5
823987	687499	229166.3333	411993.5
787988	741203	247067.6667	393994
839339	726322	242107.3333	419669.5
822425	727248	242416	411212.5
854412	725575	241858.3333	427206
788351	737539	245846.3333	394175.5
838587	700545	233515	419293.5
840425	762290	254096.6667	420212.5
817395	734126	244708.6667	408697.5
807913	737341	245780.3333	403956.5
872285	750708	250236	436142.5
788166	702817	234272.3333	394083
836225	709204	236401.3333	418112.5
822293	786837	262279	411146.5
888892	702505	234168.3333	444446
822623	745025	248341.6667	411311.5
795124	696429	232143	397562
832238	725434	241811.3333	416119
815593	689874	229958	407796.5
843572	784897	261632.3333	421786
833716	758772	252924	416858
822474	780882	260294	411237
801102	759330	253110	400551
841752	731595	243865	420876
808779	732990	244330	404389.5
822533	758955	252985	411266.5
817807	715863	238621	408903.5
837977	728814	242938	418988.5
801204	755177	251725.6667	400602
819628	810748	270249.3333	409814
814732	734183	244727.6667	407366
832086	716249	238749.6667	416043
876503	659112	219704	438251.5
823856	749355	249785	411928
819737	737829	245943	409868.5
818756	743887	247962.3333	409378
811971	664520	221506.6667	405985.5
801526	705057	235019	400763
827031	734324	244774.6667	413515.5
843891	721571	240523.6667	421945.5
810460	735109	245036.3333	405230
782368	759352	253117.3333	391184
801172	715857	238619	400586
866928	716961	238987	433464
829673	730398	243466	414836.5
850888	736810	245603.3333	425444
786935	732999	244333	393467.5
769656	721159	240386.3333	384828
804925	735492	245164	402462.5
870054	738900	246300	435027
818932	728481	242827	409466
853692	746285	248761.6667	426846
807072	687932	229310.6667	403536
750459	800215	266738.3333	375229.5
823959	737866	245955.3333	411979.5
835804	710711	236903.6667	417902
790206	747165	249055	395103
813092	739043	246347.6667	406546
801810	728106	242702	400905
825404	733788	244596	412702
820947	730529	243509.6667	410473.5
827081	694553	231517.6667	413540.5
822664	720677	240225.6667	411332
768565	762193	254064.3333	384282.5
823113	733720	244573.3333	411556.5
821079	800206	266735.3333	410539.5
828531	731300	243766.6667	414265.5
820757	738235	246078.3333	410378.5
781260	737962	245987.3333	390630
819438	662327	220775.6667	409719
833504	744564	248188	416752
789552	731946	243982	394776
822843	763117	254372.3333	411421.5
775555	719683	239894.3333	387777.5
865084	713697	237899	432542
820455	729132	243044	410227.5
849547	738979	246326.3333	424773.5
762269	792243	264081	381134.5
821464	700760	233586.6667	410732
824013	753991	251330.3333	412006.5
803369	698753	232917.6667	401684.5
823589	728083	242694.3333	411794.5
796353	710294	236764.6667	398176.5
820083	728310	242770	410041.5
829133	735488	245162.6667	414566.5
823455	747394	249131.3333	411727.5
818542	740451	246817	409271
809623	734937	244979	404811.5
841762	777572	259190.6667	420881
802184	751958	250652.6667	401092
803874	675499	225166.3333	401937
830065	739162	246387.3333	415032.5
824140	729074	243024.6667	412070
852730	769968	256656	426365
866760	753547	251182.3333	433380
811031	703822	234607.3333	405515.5
825414	734466	244822	412707
816615	770855	256951.6667	408307.5
786227	765634	255211.3333	393113.5
817269	733788	244596	408634.5
809453	736879	245626.3333	404726.5
757421	774445	258148.3333	378710.5
818251	731938	243979.3333	409125.5
788020	765562	255187.3333	394010
823618	734216	244738.6667	411809
812295	728049	242683	406147.5
837545	696979	232326.3333	418772.5
797918	694723	231574.3333	398959
822224	742716	247572	411112
821895	732158	244052.6667	410947.5
797233	713358	237786	398616.5
800258	733812	244604	400129
813319	737376	245792	406659.5
860951	162251	54083.66667	430475.5
860387	157731	52577	430193.5
857363	154639	51546.33333	428681.5
863391	126214	42071.33333	431695.5
839094	159543	53181	419547
849248	164090	54696.66667	424624
875990	133950	44650	437995
905936	150106	50035.33333	452968
895835	123485	41161.66667	447917.5
818079	108536	36178.66667	409039.5
898976	198452	66150.66667	449488
869087	153957	51319	434543.5
849653	143827	47942.33333	424826.5
834293	161575	53858.33333	417146.5
844234	153197	51065.66667	422117
835128	212354	70784.66667	417564
828179	155649	51883	414089.5
875410	128878	42959.33333	437705
850965	156224	52074.66667	425482.5
800816	176612	58870.66667	400408
832621	150748	50249.33333	416310.5
876863	176593	58864.33333	438431.5
826192	172906	57635.33333	413096
862679	188399	62799.66667	431339.5
839974	154358	51452.66667	419987
854338	135067	45022.33333	427169
855233	141357	47119	427616.5
850538	160159	53386.33333	425269
868442	160118	53372.66667	434221
888714	205560	68520	444357
864185	161232	53744	432092.5
851280	156049	52016.33333	425640
875825	204959	68319.66667	437912.5
840375	155757	51919	420187.5
892340	149050	49683.33333	446170
873527	126426	42142	436763.5
836433	200181	66727	418216.5
826499	142732	47577.33333	413249.5
854922	159650	53216.66667	427461
883537	210648	70216	441768.5
807420	168787	56262.33333	403710
840299	118907	39635.66667	420149.5
834602	213597	71199	417301
864053	139325	46441.66667	432026.5
856454	117143	39047.66667	428227
857972	160214	53404.66667	428986
850046	108829	36276.33333	425023
804936	148980	49660	402468
864374	150149	50049.66667	432187
858587	150101	50033.66667	429293.5
870247	121460	40486.66667	435123.5
855656	162100	54033.33333	427828
850176	127908	42636	425088
850057	157848	52616	425028.5
828005	145089	48363	414002.5
861994	160156	53385.33333	430997
849537	157510	52503.33333	424768.5
867125	168762	56254	433562.5
838142	156770	52256.66667	419071
847644	164348	54782.66667	423822
856349	158150	52716.66667	428174.5
860606	152843	50947.66667	430303
869288	168662	56220.66667	434644
838328	185708	61902.66667	419164
860986	140320	46773.33333	430493
829229	143653	47884.33333	414614.5
866051	172932	57644	433025.5
871556	194747	64915.66667	435778
865489	161762	53920.66667	432744.5
851840	110475	36825	425920
846256	154064	51354.66667	423128
836081	178429	59476.33333	418040.5
859707	202806	67602	429853.5
849938	156042	52014	424969
894124	202052	67350.66667	447062
864325	170593	56864.33333	432162.5
848108	161786	53928.66667	424054
817619	181929	60643	408809.5
858058	196183	65394.33333	429029
861242	161722	53907.33333	430621
885793	172115	57371.66667	442896.5
850577	157049	52349.66667	425288.5
877125	161227	53742.33333	438562.5
883864	111281	37093.66667	441932
891699	170415	56805	445849.5
802394	87835	29278.33333	401197
862759	157988	52662.66667	431379.5
824185	167369	55789.66667	412092.5
813124	157130	52376.66667	406562
840335	164912	54970.66667	420167.5
858042	178196	59398.66667	429021
846257	145306	48435.33333	423128.5
858516	151301	50433.66667	429258
851282	153750	51250	425641
905005	164126	54708.66667	452502.5
857309	139276	46425.33333	428654.5
845589	192916	64305.33333	422794.5
895245	150977	50325.66667	447622.5
863995	150435	50145	431997.5
862642	159379	53126.33333	431321
861631	169376	56458.66667	430815.5
858934	162874	54291.33333	429467
912023	160368	53456	456011.5
842824	177832	59277.33333	421412
824560	133679	44559.66667	412280
842281	175525	58508.33333	421140.5
860845	155375	51791.66667	430422.5
841096	188742	62914	420548
821428	153468	51156	410714
840357	169437	56479	420178.5
827802	189078	63026	413901
844734	164570	54856.66667	422367
847812	114745	38248.33333	423906
887269	166179	55393	443634.5
830159	134329	44776.33333	415079.5
850925	157811	52603.66667	425462.5
847276	121785	40595	423638
870599	149782	49927.33333	435299.5
780153	136449	45483	390076.5
814379	132655	44218.33333	407189.5
834483	173379	57793	417241.5
852423	159874	53291.33333	426211.5
854012	157449	52483	427006
883375	158482	52827.33333	441687.5
850219	110573	36857.66667	425109.5
836450	151205	50401.66667	418225
881217	172320	57440	440608.5
813239	139752	46584	406619.5
871255	140340	46780	435627.5
789356	159383	53127.66667	394678
873690	156226	52075.33333	436845
858834	149259	49753	429417
778867	140736	46912	389433.5
872057	122354	40784.66667	436028.5
882097	161493	53831	441048.5
787336	144875	48291.66667	393668
849751	167033	55677.66667	424875.5
843833	170416	56805.33333	421916.5
850663	157840	52613.33333	425331.5
812240	177846	59282	406120
838609	140215	46738.33333	419304.5
850959	157920	52640	425479.5
859703	156782	52260.66667	429851.5
854753	190254	63418	427376.5
895723	126593	42197.66667	447861.5
857833	170565	56855	428916.5
850200	164752	54917.33333	425100
845303	150476	50158.66667	422651.5
877422	134877	44959	438711
850153	155701	51900.33333	425076.5
819256	201704	67234.66667	409628
871689	155981	51993.66667	435844.5
818014	140185	46728.33333	409007
815298	167390	55796.66667	407649
864088	171351	57117	432044
902529	162041	54013.66667	451264.5
908069	146564	48854.66667	454034.5
799326	106384	35461.33333	399663
854996	81095	27031.66667	427498
843813	182032	60677.33333	421906.5
888504	147016	49005.33333	444252
877964	242679	80893	438982
851866	156896	52298.66667	425933
821361	175823	58607.66667	410680.5
810775	160434	53478	405387.5
843150	156573	52191	421575
844088	150085	50028.33333	422044
830620	117906	39302	415310
835790	127898	42632.66667	417895
819541	117296	39098.66667	409770.5
858703	157931	52643.66667	429351.5
857846	153281	51093.66667	428923
876408	183646	61215.33333	438204
842576	153072	51024	421288
848974	199427	66475.66667	424487
862925	243856	81285.33333	431462.5
856561	128799	42933	428280.5
834171	189042	63014	417085.5
872516	217570	72523.33333	436258
869167	105039	35013	434583.5
819670	183364	61121.33333	409835
846575	159002	53000.66667	423287.5
895127	152283	50761	447563.5
830445	186055	62018.33333	415222.5
792179	148539	49513	396089.5
852410	187705	62568.33333	426205
853554	158012	52670.66667	426777
927170	250593	83531	463585
825605	167750	55916.66667	412802.5
846731	162515	54171.66667	423365.5
878170	123364	41121.33333	439085
884966	133900	44633.33333	442483
866987	154415	51471.66667	433493.5
846284	113820	37940	423142
873474	159567	53189	436737
878258	158631	52877	439129
882306	173836	57945.33333	441153
856924	169071	56357	428462
794260	129843	43281	397130
851568	114049	38016.33333	425784
868736	179354	59784.66667	434368
925732	210388	70129.33333	462866
868375	161990	53996.66667	434187.5
855593	161003	53667.66667	427796.5
849599	157084	52361.33333	424799.5
868317	177001	59000.33333	434158.5
800304	163436	54478.66667	400152
823740	169808	56602.66667	411870
856202	158811	52937	428101
883929	121705	40568.33333	441964.5
851010	157593	52531	425505
872506	157517	52505.66667	436253
850533	160136	53378.66667	425266.5
816393	185056	61685.33333	408196.5
850911	157772	52590.66667	425455.5
812942	85345	28448.33333	406471
835581	147664	49221.33333	417790.5
913298	162009	54003	456649
858172	137586	45862	429086
872781	154295	51431.66667	436390.5
871597	185239	61746.33333	435798.5
923120	170161	56720.33333	461560
837019	215527	71842.33333	418509.5
835702	176502	58834	417851
837017	154170	51390	418508.5
859177	143273	47757.66667	429588.5
866851	129505	43168.33333	433425.5
855852	134834	44944.66667	427926
924289	171369	57123	462144.5
860154	113364	37788	430077
836739	162321	54107	418369.5
850775	162968	54322.66667	425387.5
884750	154317	51439	442375
849681	125345	41781.66667	424840.5
854463	159977	53325.66667	427231.5
883567	161769	53923	441783.5
848137	87922	29307.33333	424068.5
823676	152154	50718	411838
848135	130674	43558	424067.5
844400	150812	50270.66667	422200
864494	136669	45556.33333	432247
878157	210496	70165.33333	439078.5
851088	157432	52477.33333	425544
786528	104976	34992	393264
860106	157080	52360	430053
861412	205239	68413	430706
820675	168154	56051.33333	410337.5
834036	144156	48052	417018
842907	133992	44664	421453.5
846720	162060	54020	423360
871544	144135	48045	435772
849003	115373	38457.66667	424501.5
